index,r,l,t
15069,-112.426921,15,154766.06800603867
15070,-121.65559,22,154774.37910604477
15071,-110.06272,7,154782.5177590847
15072,-115.623238,14,154790.71965408325
15073,-110.290684,7,154798.8585460186
15074,-110.697276,7,154806.99659609795
15075,-109.30686,7,154815.14378595352
15076,-114.404558,16,154823.38935995102
15077,-106.979481,7,154831.54017090797
15078,-111.011938,14,154839.77155804634
15079,-109.586201,7,154847.92165899277
15080,-116.655351,14,154856.14713311195
15081,-111.235332,7,154864.28961396217
15082,-114.103107,15,154872.51338005066
15083,-104.976685,7,154889.7117049694
15084,-121.983741,11,154907.97896695137
15085,-113.532131,7,154916.1448419094
15086,-111.318698,7,154924.2848520279
15087,-108.125375,7,154932.42208099365
15088,-110.721024,7,154940.56534695625
15089,-107.781586,7,154948.7219390869
15090,-108.669615,7,154956.88492703438
15091,-108.713773,7,154980.10783100128
15092,-107.128586,7,154988.2528500557
15093,-106.102646,7,154996.40139889717
15094,-107.331133,7,155004.56201791763
15095,-106.766592,7,155012.70230007172
15096,-106.446772,7,155029.90689992905
15097,-106.090783,7,155038.0605518818
15098,-108.109175,7,155046.2084929943
15099,-105.410181,7,155054.36592888832
15100,-105.833929,7,155062.52861094475
15101,-105.019434,7,155070.66308808327
15102,-108.069013,7,155078.80465197563
15103,-106.072939,7,155087.00456905365
15104,-103.979898,7,155095.1531879902
15105,-114.46257,14,155103.37102389336
15106,-109.636516,7,155111.53743195534
15107,-121.432727,14,155119.74310708046
15108,-107.53263,7,155127.89911603928
15109,-105.933856,7,155136.0481929779
15110,-109.638712,7,155153.2177979946
15111,-104.815603,7,155161.39290308952
15112,-107.76345,7,155178.56671094894
15113,-110.662962,7,155186.71277809143
15114,-109.911669,7,155194.86849808693
15115,-106.900211,7,155203.01290798187
15116,-107.439818,7,155211.17081689835
15117,-106.259722,7,155219.31592798233
15118,-109.388036,7,155227.4761478901
15119,-111.632934,7,155235.62938690186
15120,-106.13454,7,155243.73538398743
15121,-111.060496,9,155260.95224690437
15122,-109.1341,7,155269.0848300457
15123,-112.44275,7,155277.22102594376
15124,-117.974605,9,155295.4508728981
15125,-115.31067,7,155303.61195492744
15126,-113.237385,7,155311.7403140068
15127,-108.301462,7,155319.91392993927
15128,-112.342542,9,155328.10080194473
15129,-106.647953,7,155336.2754869461
15130,-108.998779,7,155344.4155728817
15131,-109.02849,7,155352.5669760704
15132,-108.666847,7,155360.70042610168
15133,-107.804625,7,155368.85085105896
15134,-107.96037,7,155376.9979610443
15135,-113.876308,14,155385.23703098297
15136,-108.991798,7,155393.38734793663
15137,-114.495262,14,155401.59596896172
15138,-115.320742,15,155409.782654047
15139,-121.506358,16,155418.04165005684
15140,-110.069518,7,155426.19269108772
15141,-110.378861,7,155434.3501250744
15142,-107.911372,7,155442.49394893646
15143,-115.305981,14,155450.70491290092
15144,-110.542418,7,155458.85410404205
15145,-105.406244,7,155467.0072479248
15146,-110.157572,7,155475.14074206352
15147,-115.530307,9,155493.3675620556
15148,-114.919379,7,155501.53101301193
15149,-107.232468,7,155509.66755199432
15150,-109.186836,7,155517.79737997055
15151,-106.261191,9,155525.97198200226
15152,-107.229362,7,155534.10587191582
15153,-108.076951,9,155543.28798890114
15154,-107.977985,7,155551.4463839531
15155,-108.963343,7,155559.60283207893
15156,-107.629015,7,155567.70749092102
15157,-108.661806,7,155575.87601089478
15158,-109.017342,9,155584.04632806778
15159,-111.191714,7,155601.23847603798
15160,-107.862446,7,155609.41417598724
15161,-107.866984,7,155617.55844211578
15162,-106.926765,7,155625.7019250393
15163,-107.990624,7,155633.87460398674
15164,-108.340942,7,155642.03623890877
15165,-116.240558,15,155650.27271795273
15166,-108.713389,7,155658.40271496773
15167,-118.026728,15,155666.61025309563
15168,-110.311444,7,155674.70526599884
15169,-108.697101,15,155682.91506290436
15170,-105.810027,7,155691.08039593697
15171,-121.073684,22,155699.37579894066
15172,-121.312398,13,155707.5784420967
15173,-104.909287,7,155715.71167302132
15174,-108.123834,7,155723.86974406242
15175,-108.627282,7,155732.00703191757
15176,-110.940801,14,155740.21774601936
15177,-123.551736,14,155747.40235710144
15178,-106.399321,5,155754.53762197495
15179,-113.077066,15,155762.75471901894
15180,-110.140323,7,155779.94798111916
15181,-109.621327,7,155788.08575296402
15182,-104.367347,7,155796.24141597748
15183,-115.945799,9,155814.47918009758
15184,-114.706212,7,155822.62814688683
15185,-110.663096,7,155830.76968502998
15186,-107.093443,7,155838.93851804733
15187,-107.348352,7,155847.10262203217
15188,-108.92739,7,155855.28851604462
15189,-107.651861,7,155863.44836497307
15190,-106.573019,7,155871.60941410065
15191,-107.45244,7,155879.73504304886
15192,-106.434849,7,155887.8796799183
15193,-107.758644,7,155896.027561903
15194,-115.70604,15,155904.27513694763
15195,-116.702686,16,155912.51832699776
15196,-107.500162,7,155920.65170693398
15197,-123.932044,15,155928.8607559204
15198,-104.330025,5,155936.99385595322
15199,-105.843784,7,155945.13265490532
15200,-112.285905,15,155953.377038002
15201,-109.035483,7,155961.5327129364
15202,-116.133609,15,155969.7628440857
15203,-106.255721,14,155977.98553991318
15204,-109.042126,7,155986.14660596848
15205,-107.185128,7,155994.2926220894
15206,-125.437755,23,156002.5882780552
15207,-119.52586,14,156010.7909219265
15208,-118.759196,12,156018.98851394653
15209,-109.535361,7,156027.14266991615
15210,-117.469261,14,156035.39926195145
15211,-109.629856,7,156043.5508160591
15212,-105.473487,7,156051.6810309887
15213,-107.351489,14,156059.902228117
15214,-115.954939,15,156068.12132406235
15215,-105.010943,7,156076.2540450096
15216,-109.097501,7,156084.39054489136
15217,-112.940246,15,156092.6153240204
15218,-120.091273,16,156100.85237908363
15219,-115.67829,15,156109.0904200077
15220,-108.696981,7,156117.22045397758
15221,-118.182649,15,156125.4157910347
15222,-121.294452,13,156133.61360001564
15223,-120.542991,14,156141.82094311714
15224,-110.197451,16,156150.04880404472
15225,-105.244085,5,156158.1825389862
15226,-115.962593,15,156166.4184730053
15227,-110.120476,7,156174.5642979145
15228,-105.138919,14,156182.78104901314
15229,-110.011861,7,156190.92637205124
15230,-112.677975,7,156199.09333705902
15231,-105.156706,7,156207.24688005447
15232,-126.438293,23,156215.51201701164
15233,-111.430766,9,156232.6914639473
15234,-107.914147,7,156240.82208704948
15235,-108.120477,7,156248.97645998
15236,-113.01155,9,156258.14087700844
15237,-110.027247,7,156266.27972388268
15238,-109.720644,7,156274.43793606758
15239,-120.34418,15,156282.6598160267
15240,-121.961696,16,156290.90540599823
15241,-109.167236,7,156299.05931901932
15242,-118.30207,15,156307.31151795387
15243,-111.696624,9,156315.48800206184
15244,-123.149508,14,156323.70036411285
15245,-111.824074,7,156331.82819795609
15246,-108.693543,7,156339.9903819561
15247,-119.842574,16,156348.23049402237
15248,-114.964616,12,156356.41721105576
15249,-113.44273,15,156364.6375579834
15250,-104.650047,6,156372.76882195473
15251,-117.289836,15,156381.03168988228
15252,-119.374624,14,156389.2450299263
15253,-115.654311,13,156397.45557308197
15254,-108.18586,15,156405.648542881
15255,-109.053209,7,156413.7616739273
15256,-111.947092,15,156422.00710391998
15257,-110.985795,14,156430.27760601044
15258,-109.958647,7,156438.40972590446
15259,-110.822437,13,156446.595733881
15260,-111.896591,7,156454.69586110115
15261,-117.024994,15,156462.90532398224
15262,-111.032199,14,156471.12312793732
15263,-105.081795,7,156479.28768610954
15264,-108.261613,16,156487.56274199486
15265,-109.426626,7,156495.67060303688
15266,-110.434993,15,156503.90291690826
15267,-107.393748,7,156512.06328892708
15268,-113.542547,15,156520.2847929001
15269,-120.123229,12,156528.50215005875
15270,-118.774321,13,156536.70184111595
15271,-108.666114,7,156544.8580739498
15272,-117.859212,15,156553.0854640007
15273,-111.568126,14,156561.28570103645
15274,-108.618972,7,156569.4498438835
15275,-110.661363,14,156577.64262604713
15276,-106.472368,7,156585.74785399437
15277,-119.759735,15,156593.9915280342
15278,-109.195244,7,156602.12876296043
15279,-115.503798,16,156610.3772239685
15280,-110.363794,7,156618.52743697166
15281,-114.081985,13,156626.74505996704
15282,-111.456531,7,156634.8879649639
15283,-117.943171,14,156643.10134410858
15284,-107.717761,7,156660.3041319847
15285,-109.539858,7,156668.45036888123
15286,-107.177974,7,156676.60348200798
15287,-112.860856,7,156693.77987408638
15288,-110.891422,7,156701.9525949955
15289,-111.981732,7,156710.10381889343
15290,-106.789414,7,156718.2366130352
15291,-109.149298,7,156726.4030470848
15292,-115.911677,14,156734.61005806923
15293,-109.267363,7,156742.69976711273
15294,-103.721959,14,156750.90486311913
15295,-116.02303,15,156759.13700699806
15296,-107.538025,5,156767.2716999054
15297,-127.652294,23,156775.55760908127
15298,-115.305037,16,156783.78892993927
15299,-106.437271,7,156791.93821811676
15300,-108.04527,13,156800.13290309906
15301,-106.113587,7,156808.2895541191
15302,-115.065408,15,156816.5140440464
15303,-105.688798,7,156824.6384320259
15304,-108.987874,7,156832.76315402985
15305,-107.68238,7,156840.9227900505
15306,-110.334336,7,156849.0717871189
15307,-106.77208,7,156857.21277999878
15308,-109.630801,7,156865.3647930622
15309,-123.549223,15,156873.5957210064
15310,-114.629551,13,156881.7851140499
15311,-108.886919,7,156889.9357149601
15312,-108.729775,7,156898.07749390602
15313,-132.313663,22,156906.38343191147
15314,-109.547763,7,156914.54461598396
15315,-114.55893,14,156922.76817297935
15316,-106.581165,7,156930.93224096298
15317,-107.862439,17,156939.20387291908
15318,-122.689457,15,156947.45698404312
15319,-112.021404,13,156955.66581201553
15320,-109.622885,7,156963.81456804276
15321,-126.040302,22,156972.1063399315
15322,-108.70774,6,156980.23129105568
15323,-104.448936,7,156988.40031599998
15324,-112.922996,15,156996.62053108215
15325,-106.443285,13,157004.77339291573
15326,-108.0549,7,157012.92360591888
15327,-129.326941,23,157021.23325490952
15328,-111.664771,7,157029.37724995613
15329,-105.120238,7,157037.5190000534
15330,-108.29849,7,157045.64927101135
15331,-107.733553,7,157053.78656506538
15332,-106.154984,7,157061.92894792557
15333,-111.662885,9,157080.16645503044
15334,-121.908226,7,157088.3134610653
15335,-113.460132,7,157096.45872688293
15336,-106.78543,7,157104.60829401016
15337,-105.624875,7,157112.71391510963
15338,-106.71513,7,157120.86508989334
15339,-111.057028,9,157129.06704998016
15340,-105.714916,14,157137.29493498802
15341,-107.010315,5,157145.41965198517
15342,-108.55908,14,157153.64190888405
15343,-116.17425,12,157161.81357002258
15344,-107.61008,7,157169.94252991676
15345,-133.798241,23,157178.2781879902
15346,-109.63811,7,157186.42304611206
15347,-108.752354,13,157194.62204790115
15348,-105.593759,7,157202.72442293167
15349,-120.952302,14,157210.95394206047
15350,-109.988296,7,157219.10150289536
15351,-105.626151,15,157227.3315680027
15352,-118.13474,16,157235.57847309113
15353,-104.841754,7,157243.71919488907
15354,-121.661028,15,157251.92013406754
15355,-107.216123,7,157260.0845758915
15356,-109.069445,7,157268.22992300987
15357,-108.724388,7,157276.35018205643
15358,-109.170322,14,157284.58752703667
15359,-109.591321,7,157292.73200297356
15360,-115.433977,22,157301.04638910294
15361,-105.247044,7,157309.2072839737
15362,-107.58422,7,157317.36119699478
15363,-120.384199,16,157325.6138010025
15364,-110.119856,7,157333.71779990196
15365,-109.622679,7,157341.85519003868
15366,-108.144603,7,157349.9922349453
15367,-116.625373,13,157358.18972611427
15368,-120.638091,13,157366.40227293968
15369,-118.831691,14,157374.6218919754
15370,-112.630035,7,157382.73550391197
15371,-118.4818,15,157390.98738002777
15372,-117.542228,12,157399.1725039482
15373,-109.683379,7,157407.31848311424
15374,-117.029592,15,157415.53923511505
15375,-108.740748,7,157423.66930508614
15376,-106.556646,7,157431.81251597404
15377,-108.355046,7,157439.9666659832
15378,-115.060125,13,157448.16075205803
15379,-110.246715,7,157456.30356693268
15380,-108.744516,15,157464.52543091774
15381,-110.611904,7,157472.66345000267
15382,-117.379713,14,157480.9501569271
15383,-107.391093,5,157489.10597395897
15384,-115.978344,15,157497.3302719593
15385,-103.424111,5,157505.46868610382
15386,-107.029918,15,157513.67559194565
15387,-107.675659,7,157521.8528430462
15388,-115.852698,15,157530.08955097198
15389,-119.28337,15,157538.32385110855
15390,-107.555585,5,157546.4629650116
15391,-108.76696,16,157554.70071601868
15392,-106.057615,7,157562.83991003036
15393,-118.833997,16,157571.12371492386
15394,-110.777899,7,157579.2712879181
15395,-105.036508,14,157587.46719694138
15396,-107.87659,7,157595.59241104126
15397,-107.561773,13,157603.77361488342
15398,-104.861315,16,157611.98399806023
15399,-104.325576,5,157620.11626410484
15400,-108.832941,7,157628.26072096825
15401,-106.550376,14,157636.48285508156
15402,-106.216762,7,157644.63433003426
15403,-107.658678,7,157652.75508594513
15404,-103.965964,14,157660.98335003853
15405,-114.114492,7,157684.19834899902
15406,-113.741495,7,157692.3434228897
15407,-109.805069,7,157700.49797701836
15408,-108.091424,7,157708.6396241188
15409,-107.208605,7,157716.76628398895
15410,-109.685252,7,157724.9067490101
15411,-119.791904,14,157733.15406894684
15412,-110.124709,7,157741.3040459156
15413,-109.875625,14,157749.54427409172
15414,-106.812393,14,157757.75002503395
15415,-106.030006,5,157765.8723540306
15416,-128.380764,21,157774.1629090309
15417,-108.281869,7,157782.30482697487
15418,-106.287425,15,157790.51959609985
15419,-111.159022,7,157798.64117193222
15420,-120.476662,14,157806.82942199707
15421,-105.704346,7,157814.98542308807
15422,-112.532195,14,157823.20198011398
15423,-115.941771,12,157831.398966074
15424,-107.614729,15,157839.62269997597
15425,-114.961345,15,157847.83176994324
15426,-120.465425,15,157856.06419110298
15427,-118.958097,13,157864.24584507942
15428,-119.715523,13,157872.4656059742
15429,-112.581531,7,157880.62789988518
15430,-106.424973,7,157888.7341029644
15431,-117.533325,15,157896.939524889
15432,-118.81166,14,157905.14326000214
15433,-112.7423,7,157913.24637699127
15434,-114.088499,23,157921.52763700485
15435,-103.04207,7,157929.6778230667
15436,-107.316368,7,157937.80493211746
15437,-114.040224,9,157945.97365999222
15438,-115.188441,14,157954.1972129345
15439,-114.743424,7,157971.39123392105
15440,-109.274185,7,157979.54430103302
15441,-119.751173,9,157997.76010608673
15442,-109.706764,7,158005.90028095245
15443,-115.017518,7,158014.03765296936
15444,-109.602722,7,158022.1796629429
15445,-106.718808,7,158030.31694102287
15446,-106.473724,7,158038.45555901527
15447,-115.055378,9,158047.62323498726
15448,-107.781983,7,158055.770925045
15449,-105.616967,7,158063.91225790977
15450,-107.700436,7,158072.07915210724
15451,-108.769595,7,158080.24760508537
15452,-111.353534,14,158088.46775698662
15453,-109.382695,14,158096.63622689247
15454,-115.494639,7,158113.82912302017
15455,-106.836155,7,158121.94893097878
15456,-111.10017,5,158130.08833503723
15457,-106.487292,7,158138.24080705643
15458,-108.240829,7,158146.37770605087
15459,-104.289118,7,158154.50933599472
15460,-111.990644,7,158162.67675805092
15461,-107.277974,7,158170.84606790543
15462,-108.454094,7,158178.99576306343
15463,-124.483492,18,158187.2915840149
15464,-108.25748,7,158195.45921492577
15465,-126.632557,16,158203.67880892754
15466,-105.731596,7,158211.83404898643
15467,-113.275219,15,158220.09127902985
15468,-105.53848,7,158228.2342839241
15469,-120.075046,14,158236.44940304756
15470,-118.025119,16,158244.69008708
15471,-105.027547,14,158252.9138700962
15472,-108.207742,7,158261.03756189346
15473,-109.36791,15,158269.26334500313
15474,-105.772334,7,158277.42578196526
15475,-121.444079,14,158285.63302993774
15476,-109.802123,7,158293.79332709312
15477,-116.65282,14,158301.9944140911
15478,-109.411292,7,158310.16032600403
15479,-116.917736,14,158318.39362597466
15480,-108.60914,7,158326.55017709732
15481,-120.378203,14,158334.75588011742
15482,-109.332243,7,158342.87505698204
15483,-113.827078,15,158351.10414791107
15484,-116.462527,16,158359.35785889626
15485,-107.124213,7,158367.5001089573
15486,-109.885985,7,158375.64493393898
15487,-115.70964,15,158383.8887500763
